psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
0.264361025644542,-0.195678253700071,-0.195678253700071,-0.129144603692056,-0.0665336500080144
0.276656887302428,-0.198755157997609,-0.198755157997609,-0.129562154496142,-0.0691930035014678
0.288952748960314,-0.201746599063056,-0.201746599063056,-0.129936607284396,-0.0718099917786591
0.301248610618199,-0.20465134706533,-0.20465134706533,-0.130265644738784,-0.0743857023265468
0.313544472276085,-0.207469128806388,-0.207469128806388,-0.130547730906409,-0.0769213978999786
0.325840333933971,-0.21020061324262,-0.21020061324262,-0.1307821230519,-0.07941849019072
0.338136195591856,-0.212847382511471,-0.212847382511471,-0.130968870402003,-0.0818785121094683
0.350432057249742,-0.215411888859137,-0.215411888859137,-0.131108799813973,-0.0843030890451641
0.362727918907628,-0.217897398089066,-0.217897398089066,-0.131203488610109,-0.086693909478957
0.375023780565513,-0.220307920366615,-0.220307920366615,-0.131255225028077,-0.0890526953385382
0.387319642223399,-0.222648129419304,-0.222648129419304,-0.131266956937201,-0.091381172482103
0.399615503881285,-0.224923271361314,-0.224923271361314,-0.131242229661409,-0.0936810416999047
0.411911365539171,-0.227139064542238,-0.227139064542238,-0.131185113927049,-0.0959539506151886
0.424207227197056,-0.229301591970735,-0.229301591970735,-0.131100125115398,-0.0982014668553369
0.436503088854942,-0.231417187991222,-0.231417187991222,-0.130992135142812,-0.10042505284841
0.448798950512828,-0.233492320993951,-0.233492320993951,-0.130866278413822,-0.102626042580129
0.461094812170713,-0.235533474013885,-0.235533474013885,-0.130727853391954,-0.104805620621931
0.473390673828599,-0.237547025120483,-0.237547025120483,-0.130582221408142,-0.106964803712341
0.485686535486485,-0.239539129517808,-0.239539129517808,-0.130434704375945,-0.109104425141864
0.49798239714437,-0.241515605261802,-0.241515605261802,-0.130290483105524,-0.111225122156278
0.510278258802256,-0.243481824459197,-0.243481824459197,-0.130154497904105,-0.113327326555092
0.522574120460142,-0.245442611740665,-0.245442611740665,-0.130031353119311,-0.115411258621354
0.534869982118027,-0.247402151700406,-0.247402151700406,-0.129925227223821,-0.117476924476585
0.547165843775913,-0.24936390686681,-0.24936390686681,-0.129839789956017,-0.119524116910793
0.559461705433799,-0.25133054761578,-0.25133054761578,-0.129778127922957,-0.121552419692823
0.571757567091684,-0.253303895262,-0.253303895262,-0.12974267994063,-0.12356121532137
0.58405342874957,-0.25528487936643,-0.25528487936643,-0.129735183234241,-0.125549696132188
0.596349290407456,-0.257273510083402,-0.257273510083402,-0.129756631450254,-0.127516878633148
0.608645152065342,-0.259268866141188,-0.259268866141188,-0.12980724524504,-0.129461620896148
0.620941013723227,-0.261269098809052,-0.261269098809052,-0.129886456014868,-0.131382642794184
0.633236875381113,-0.263271451955391,-0.263271451955391,-0.129992903121882,-0.13327854883351
0.645532737038999,-0.265272298049226,-0.265272298049226,-0.130124444753905,-0.135147853295322
0.657828598696884,-0.267267189704918,-0.267267189704918,-0.130278182335697,-0.136989007369221
0.67012446035477,-0.269250926121468,-0.269250926121468,-0.13045049818924,-0.138800427932227
0.682420322012656,-0.271217633526892,-0.271217633526892,-0.130637105924157,-0.140580527602735
0.694716183670541,-0.273160858508717,-0.273160858508717,-0.130833112829876,-0.14232774567884
0.707012045328427,-0.275073672897251,-0.275073672897251,-0.131033093342079,-0.144040579555171
0.719307906986313,-0.276948788672322,-0.276948788672322,-0.131231172470383,-0.145717616201939
0.731603768644198,-0.278778681189776,-0.278778681189776,-0.131421117905176,-0.1473575632846
0.743899630302084,-0.280555718874074,-0.280555718874074,-0.131596439371785,-0.148959279502289
