psi,gamma_agent_1,gamma_agent_2,gamma_true
1.77675200956448,0.223513919186732,-0.28745859915463,-0.510972518341362
1.78904787122237,0.225615768619336,-0.282290374482143,-0.507906143101479
1.80134373288025,0.22755182907153,-0.277071951107949,-0.504623780179479
1.81363959453814,0.229338706988832,-0.271810899285794,-0.501149606274626
1.82593545619602,0.230994337250084,-0.266513560278806,-0.49750789752889
1.83823131785391,0.232537759081082,-0.261184969510805,-0.493722728591887
1.8505271795118,0.233988881449363,-0.255828801027557,-0.489817682476919
1.86282304116968,0.235368240939587,-0.250447334103852,-0.485815575043439
1.87511890282757,0.236696755170325,-0.245041442510563,-0.481738197680888
1.88741476448545,0.237995474833848,-0.239610606625935,-0.477606081459783
1.89971062614334,0.239285337420764,-0.23415294824208,-0.473438285662844
1.91200648780122,0.240586925631829,-0.228665287585755,-0.469252213217584
1.92430234945911,0.24192023338112,-0.223143221746793,-0.465063455127913
1.936598211117,0.24330444215982,-0.217581223392781,-0.460885665552601
1.94889407277488,0.244757710360305,-0.211972758349254,-0.456730468709559
1.96118993443277,0.246296977958705,-0.206310420345216,-0.452607398303921
1.97348579609065,0.247937788723781,-0.200586080968224,-0.448523869692005
1.98578165774854,0.249694131864211,-0.19479105264536,-0.444485184509572
1.99807751940642,0.251578304748983,-0.188916262269504,-0.440494567018487
2.01037338106431,0.253600798040597,-0.182952432927281,-0.436553230967879
2.0226692427222,0.255770204272346,-0.17689027105839,-0.432660475330736
2.03496510438008,0.258093150583417,-0.170720656287513,-0.428813806870929
2.04726096603797,0.260574256003454,-0.164434831121128,-0.425009087124582
2.05955682769585,0.263216113355792,-0.158024587692985,-0.421240701048777
2.07185268935374,0.266019295530387,-0.151482448774014,-0.417501744304401
2.08414855101162,0.268982385567626,-0.144801840334656,-0.413784225902282
2.09644441266951,0.272102029696944,-0.137977253058948,-0.410079282755892
2.1087402743274,0.275373012193215,-0.131004390358854,-0.406377402552069
2.12103613598528,0.278788350652965,-0.123880300621951,-0.402668651274915
2.13333199764317,0.282339410054704,-0.116603491643356,-0.39894290169806
2.14562785930105,0.286016033756105,-0.109174025440388,-0.395190059196493
2.15792372095894,0.289806689397719,-0.101593591922587,-0.391400281320305
2.17021958261682,0.293698627530649,-0.0938655601863508,-0.387564187717
2.18251544427471,0.297678050665499,-0.0859950065184354,-0.383673057183934
2.19481130593259,0.30173029035326,-0.0779887185213688,-0.379719008874629
2.20710716759048,0.305839989856149,-0.0698551751118198,-0.375695164967969
2.21940302924837,0.309991289947905,-0.0616045024852392,-0.371595792433144
2.23169889090625,0.314168015398423,-0.0532484064817991,-0.367416421880222
2.24399475256414,0.318353859745968,-0.0448000821249074,-0.363153941870876
2.25629061422202,0.322532566040342,-0.0362741014295326,-0.358806667469875
2.26858647587991,0.326688101350596,-0.0276862808885578,-0.354374382239154
2.2808823375378,0.330804822969064,-0.0190535303369837,-0.349858353306048
2.29317819919568,0.334867634407186,-0.0103936851617479,-0.345261319568934
2.30547406085357,0.338862129465057,-0.00172532406545978,-0.340587453530517
2.31776992251145,0.342774722862718,0.0069324251980461,-0.335842297664672
2.33006578416934,0.346592766143764,0.0155600895227663,-0.331032676620998
2.34236164582722,0.350304647797209,0.0241380608513787,-0.326166586945831
2.35465750748511,0.353899876788309,0.0326468104443224,-0.321253066343986
2.36695336914299,0.357369148939412,0.0410671041226737,-0.316302044816738
2.37924923080088,0.360704395854209,0.0493802155703419,-0.311324180283867
2.39154509245877,0.363898816329381,0.0575681348021363,-0.306330681527245
2.40384095411665,0.366946890442963,0.0656137689660988,-0.301333121476864
2.41613681577454,0.369844376745381,0.0735011327502608,-0.29634324399512
2.42843267743242,0.372588293203806,0.0812155258042173,-0.291372767399589
2.44072853909031,0.375176882760174,0.0887436947626367,-0.286433187997538
2.45302440074819,0.37760956455529,0.0960739776684808,-0.281535586886809
2.46532026240608,0.379886872043318,0.103196428835341,-0.276690443207977
2.47761612406397,0.382010379370707,0.110102922457403,-0.271907456913304
2.48991198572185,0.383982617519338,0.116787233568329,-0.267195383951009
2.50220784737974,0.385806981814254,0.123245095262599,-0.262561886551655
2.51450370903762,0.387487632470602,0.129474231420149,-0.258013401050454
2.52679957069551,0.389029389902049,0.135474364512771,-0.253555025389279
2.53909543235339,0.390437626533639,0.141247198413979,-0.24919042811966
2.55139129401128,0.391718156856264,0.14679637647791,-0.244921780378354
2.56368715566917,0.392877127428168,0.152127415492516,-0.240749711935652
2.57598301732705,0.393920908472383,0.157247616442961,-0.236673292029422
2.58827887898494,0.39485598863897,0.162165953338076,-0.232690035300894
2.60057474064282,0.395688874399276,0.166892941651486,-0.22879593274779
2.61287060230071,0.396425995418061,0.17144048820537,-0.22498550721269
2.62516646395859,0.397073617110626,0.175821724574896,-0.22125189253573
2.63746232561648,0.397637761438498,0.180050826311661,-0.217586935126837
2.64975818727437,0.398124136831462,0.184142820471893,-0.213981316359569
2.66205404893225,0.398538077948696,0.188113384087183,-0.210424693861513
2.67434991059014,0.39888449581021,0.191978636329979,-0.206905859480231
2.68664577224802,0.399167838644898,0.19575492720151,-0.203412911443388
2.69894163390591,0.399392063616045,0.199458625605226,-0.199933438010819
2.71123749556379,0.399560619402125,0.203105909663811,-0.196454709738314
2.72353335722168,0.39967643943297,0.206712562092616,-0.192963877340354
2.73582921887957,0.399741945411535,0.210293773357649,-0.189448172053886
2.74812508053745,0.399759060592115,0.213863955223449,-0.185895105368665
2.76042094219534,0.399729232139209,0.217436567137078,-0.182292665002131
2.77271680385322,0.399653461759414,0.221023957701511,-0.178629504057903
2.78501266551111,0.399532343683474,0.224637223267796,-0.174895120415678
2.79730852716899,0.399366108978477,0.228286085423663,-0.171080023554814
2.80960438882688,0.399154675092325,0.231978788880705,-0.16717588621162
2.82190025048477,0.398897699474846,0.235722020966636,-0.16317567850821
2.83419611214265,0.39859463608281,0.239520853617896,-0.159073782464914
2.84649197380054,0.398244793559855,0.243378708445545,-0.15486608511431
2.85878783545842,0.397847393886675,0.247297345118503,-0.150550048768172
2.87108369711631,0.397401630321413,0.251276872977667,-0.146124757343745
2.88337955877419,0.39690672349412,0.255315785466879,-0.141590938027241
2.89567542043208,0.396361974581373,0.259411016646879,-0.136950957934495
2.90797128208997,0.395766814566219,0.263558018750851,-0.132208795815368
2.92026714374785,0.395120848683038,0.267750859449228,-0.127369989233809
2.93256300540574,0.394423895254682,0.271982337221299,-0.122441558033383
2.94485886706362,0.393676018248457,0.276244112985522,-0.117431905262934
2.95715472872151,0.39287755300587,0.280526855922868,-0.112350697083002
2.96945059037939,0.392029124736396,0.284820401240854,-0.107208723495542
2.98174645203728,0.391131659505235,0.28911391747283,-0.102017742032405
2.99404231369516,0.390186387586986,0.293396080789579,-0.0967903067974073
3.00633817535305,0.389194839198708,0.297655253719889,-0.091539585478819
3.01863403701094,0.388158832764706,0.301879665634434,-0.0862791671302713
3.03092989866882,0.387080455999328,0.306057592343535,-0.0810228636557939
3.04322576032671,0.385962040220788,0.310177532193953,-0.0757845080268346
3.05552162198459,0.384806128426586,0.314228376122168,-0.0705777523044179
3.06781748364248,0.383615437767706,0.31819956923029,-0.0654158685374167
3.08011334530036,0.382392817152603,0.322081261594211,-0.060311555558392
3.09240920695825,0.381141200791879,0.325864446189402,-0.0552767546024771
3.10470506861614,0.37986355855915,0.329541082025272,-0.0503224765338775
3.11700093027402,0.378562844092174,0.333104200811117,-0.0454586432810565
3.12929679193191,0.377241941590159,0.336547995731718,-0.0406939458584404
3.14159265358979,0.375903612278045,0.339867891184962,-0.036035721093083
