phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
4.78309018491753,0.525593276973739,-0.769040440962639,-0.0210336277402778,-0.0244218894720257,0.0234538995158708,0.033194284704927,-0.0419373079897062,-0.0499825805093863,-0.0217160567604228,-0.016125537859717,-0.0254924430132259,-0.0268089633007229,0.0269728228747512,0.0287665645364764
4.79538604657542,0.487143238148194,-0.741900669478803,-0.0202913418734479,-0.0235600303757152,0.0226262012059239,0.0320228439672547,-0.04045732215949,-0.0482186735144575,-0.020949687676802,-0.0155564606184489,-0.0245928036170484,-0.0258628633312735,0.0260209402297002,0.0277513799683961
4.8076819082333,0.450275042846327,-0.714144357083691,-0.0195321933147182,-0.0226785922128327,0.0217796998684504,0.0308247913201807,-0.0389437151245788,-0.0464146954074078,-0.0201659087968801,-0.0149744555085313,-0.0236727268898688,-0.0248952705744705,0.0250474334308217,0.026713133201023
4.81997776989119,0.415040760076578,-0.685837843168404,-0.0187579964784974,-0.0217796816778911,0.0209164186966791,0.0296029901874186,-0.0374001045041875,-0.0445749578131925,-0.0193665934031349,-0.014380913560014,-0.0227344118748804,-0.0239084976399075,0.0240546292226542,0.0256543057116292
4.83227363154908,0.381482371348142,-0.657049511969031,-0.0179706217066928,-0.0208654704021419,0.0200384432467346,0.0283603922548372,-0.0358302194270042,-0.0427039052582679,-0.0185536725200915,-0.0137772686800485,-0.0217801253985707,-0.0229049284210418,0.0230449260692955,0.0245774554665269
4.84456949320696,0.349631905993302,-0.627849141993674,-0.0171719774752253,-0.0199381742937763,0.0191479015967129,0.0271000093896163,-0.0342378650541482,-0.0408060728876188,-0.017729116543534,-0.0131649840114217,-0.0208121805052825,-0.0218869954160402,0.0220207713366307,0.0234851925858732
4.85686535486485,0.319511636912062,-0.598307242946967,-0.0163639922585942,-0.0190000324810918,0.0182469441244607,0.0258248850197547,-0.0326268864203435,-0.0388860433692051,-0.016894916516672,-0.0125455380289331,-0.0198329144773374,-0.0208571566127837,0.0209846380360552,0.0223801545408083
4.86916121652273,0.29113433206731,-0.568494387849773,-0.0155485962630282,-0.0180532861030758,0.0173377231388184,0.024538065306185,-0.031001132013074,-0.0369484034861256,-0.0160530652706302,-0.0119204105350209,-0.0188446666958872,-0.0198178722063745,0.0199390013996767,0.0212649811708662
4.88145707818062,0.264503556849901,-0.538480548121581,-0.0147277032406679,-0.017100157194074,0.0164223726012195,0.0232425704427699,-0.0293644175133017,-0.0349977009213394,-0.0152055386485975,-0.0112910687175131,-0.0178497565999743,-0.0187715814199243,0.0188863155594284,0.0201422898122067
4.8937529398385,0.239614022299301,-0.508334439365385,-0.0139031925964655,-0.0161428279083294,0.0155029881736889,0.0219413664182503,-0.0277204901198121,-0.0330384017379763,-0.0143542770321915,-0.0106589534317907,-0.0168504620003615,-0.0177206796984325,0.0178289906015549,0.0190146508261824
4.90604880149639,0.216451974102914,-0.478122885469019,-0.0130768919960497,-0.015183420326185,0.0145816078254503,0.0206373375687936,-0.026072993872393,-0.0310748490500987,-0.013501167385041,-0.0100254658670185,-0.0158489980005229,-0.0166674965411831,0.0167693702635169,0.017884563813048
4.91834466315427,0.194995617301901,-0.447910208414949,-0.0122505606767278,-0.0142239770766923,0.0136601932235802,0.0193332602402002,-0.0244254363769457,-0.029111223364343,-0.0126480260223199,-0.00939195475144058,-0.0148474967698284,-0.0156142742303443,0.0157097105325781,0.0167544347873134
4.93064052481216,0.175215571698021,-0.417757650874957,-0.0114258736551719,-0.0132664430013466,0.0127406121235222,0.0180317778652144,-0.0227811573184229,-0.0271515050523644,-0.0117965823060561,-0.00875970424512156,-0.0138479884034945,-0.0145631477024588,0.0146521593942675,0.0156265545794426
4.94293638647005,0.157075353078667,-0.387722838260913,-0.0106044070142472,-0.012312648070803,0.0118246219629189,0.0167353777438869,-0.0211432991253848,-0.0251994393876685,-0.0109484634545965,-0.00812992266001918,-0.0128523830904397,-0.0135161257953844,0.0135987379646989,0.0145030787134382
4.95523224812793,0.14053187554936,-0.357859286413317,-0.00978762443805586,-0.0113642917508789,0.0109138548472861,0.0154463697938127,-0.0195147801232742,-0.0232585045485977,-0.0101051806407844,-0.00750373213700685,-0.0118624547939584,-0.0124750740861801,0.0125513232235601,0.013386008991543
4.96752810978582,0.125535970477419,-0.328215960541626,-0.00897686514874147,-0.0104229289961251,0.0100098040987448,0.0141668675125618,-0.0178982704825534,-0.0213318829523484,-0.00926811653737843,-0.00688215939756348,-0.0108798266313086,-0.0114416995156428,0.0115116325446735,0.0122771769960547
4.9798239714437,0.112032917799893,-0.298836890392069,-0.00817333338114317,-0.00948995802897384,0.00911381251955694,0.0128987713670721,-0.0162961712330381,-0.0194224362434041,-0.00843851445021432,-0.00626612767446327,-0.00990595811714868,-0.0104175369729514,0.0104812101986433,0.0111782296943745
4.99211983310159,0.0999629857254779,-0.269760845917857,-0.00737808951221891,-0.00856661004022039,0.0082270625008407,0.011643754794521,-0.0147105965775478,-0.0175326842142291,-0.00761746915982594,-0.00565644991110296,-0.0089421344125317,-0.00940393798943942,0.00946141597752321,0.010090617307195
