phi,a_phi
1.50009512226205,2.28194253611706
1.51239098391994,2.26781833216712
1.52468684557783,2.25051241840328
1.53698270723571,2.23002623257696
1.5492785688936,2.20638006777269
1.56157443055148,2.17961335029785
1.57387029220937,2.14978471243206
1.58616615386725,2.11697185695021
1.59846201552514,2.08127121311489
1.61075787718303,2.04279738662786
1.62305373884091,2.00168240879602
1.6353496004988,1.9580747928654
1.64764546215668,1.91213840806701
1.65994132381457,1.86405118436464
1.67223718547245,1.81400366316045
1.68453304713034,1.76219741126735
1.69682890878822,1.70884331726844
1.70912477044611,1.65415979092625
1.721420632104,1.59837088755785
1.73371649376188,1.54170438023675
1.74601235541977,1.48438980330728
1.75830821707765,1.42665649099278
1.77060407873554,1.36873163484185
1.78289994039342,1.31083838338972
1.79519580205131,1.25319400671932
1.8074916637092,1.19600814760129
1.81978752536708,1.13948117958909
1.83208338702497,1.08380269086498
1.84437924868285,1.02915011079864
1.85667511034074,0.97568749412089
1.86897097199862,0.923564475361237
1.88126683365651,0.872915403783371
1.8935626953144,0.823858666513735
1.90585855697228,0.77649620493229
1.91815441863017,0.730913226720696
1.93045028028805,0.687178113280628
1.94274614194594,0.64534251958313
1.95504200360382,0.605441660927646
1.96733786526171,0.567494778613825
1.9796337269196,0.531505774196286
1.99192958857748,0.497463999835312
2.00422545023537,0.465345190305537
2.01652131189325,0.435112520507227
2.02881717355114,0.406717770864257
2.04111303520902,0.380102581808721
2.05340889686691,0.355199777659753
2.0657047585248,0.331934739613786
2.07800062018268,0.310226807281661
2.09029648184057,0.28999068823549
2.10259234349845,0.271137855361981
2.11488820515634,0.253577912450543
2.12718406681422,0.237219909361627
2.13947992847211,0.221973589306294
2.15177579012999,0.207750552201179
2.16407165178788,0.194465319719131
2.17636751344577,0.182036289507154
2.18866337510365,0.170386568059066
2.20095923676154,0.159444673877536
2.21325509841942,0.149145104804175
2.22555096007731,0.139428765700823
2.2378468217352,0.130243254993578
2.25014268339308,0.121543010906386
2.26243854505097,0.113289320476787
2.27473440670885,0.105450196627333
2.28703026836674,0.0980001306283758
2.29932613002462,0.0909197291996558
2.31162199168251,0.0841952472303491
2.3239178533404,0.0778180286237785
2.33621371499828,0.0717838690712794
2.34850957665617,0.0660923156108205
2.36080543831405,0.0607459186151862
2.37310129997194,0.0557494523712155
2.38539716162982,0.0511091206497761
2.39769302328771,0.0468317636242114
2.40998888494559,0.0429240821758874
2.42228474660348,0.0393918950366511
2.43458060826137,0.0362394433711691
2.44687646991925,0.0334687563131731
2.45917233157714,0.0310790896583017
2.47146819323502,0.0290664484057654
2.48376405489291,0.0274232021578823
2.49605991655079,0.0261378005597955
2.50835577820868,0.0251945940227208
2.52065163986657,0.024573762956045
2.53294750152445,0.024251356670775
2.54524336318234,0.0241994410441898
2.55753922484022,0.0243863519880927
2.56983508649811,0.0247770497753393
2.58213094815599,0.0253335673848136
2.59442680981388,0.0260155442556378
2.60672267147177,0.0267808352269254
2.61901853312965,0.0275861830070428
2.63131439478754,0.0283879412902835
2.64361025644542,0.0291428346398801
2.65590611810331,0.0298087405013632
2.66820197976119,0.0303454782123845
