phi,a_phi
5.10278258802256,0.0812790070124363
5.11507844968045,0.0786406887164048
5.12737431133833,0.0773074222274947
5.13967017299622,0.0771423763203032
5.1519660346541,0.0780053648850463
5.16426189631199,0.079754174798405
5.17655775796987,0.0822459015725018
5.18885361962776,0.0853382786339923
5.20114948128565,0.0888909860958877
5.21344534294353,0.0927669250680226
5.22574120460142,0.0968334439070555
5.2380370662593,0.100963503330321
5.25033292791719,0.105036768004164
5.26262878957507,0.108940613058785
5.27492465123296,0.112571034968216
5.28722051289085,0.115833457353978
5.29951637454873,0.118643423510353
5.31181223620662,0.120927168792712
5.3241080978645,0.122622067440977
5.33640395952239,0.123676949909981
5.34869982118027,0.124052288327929
5.36099568283816,0.123720249283629
5.37329154449605,0.122664614732064
5.38558740615393,0.12088057338585
5.39788326781182,0.118374386506473
5.4101791294697,0.115162933504005
5.42247499112759,0.111273144177641
5.43477085278547,0.106741325763402
5.44706671444336,0.101612394182368
5.45936257610125,0.0959390199867616
5.47165843775913,0.089780700467955
5.48395429941702,0.0832027702074133
5.4962501610749,0.076275363008316
5.50854602273279,0.0690723386338213
5.52084188439067,0.0616701880915797
5.53313774604856,0.054146931339614
5.54543360770645,0.046581021244704
5.55772946936433,0.0390502674021892
5.57002533102222,0.0316307930292183
5.5823211926801,0.0243960375778988
5.59461705433799,0.0174158169887442
5.60691291599587,0.0107554526286861
5.61920877765376,0.00447497894415113
5.63150463931164,-0.00137156127749163
5.64380050096953,-0.00673672638952952
5.65609636262742,-0.0115801837968807
5.6683922242853,-0.0158691113894983
5.68068808594319,-0.0195784890502862
5.69298394760107,-0.0226912782810402
5.70527980925896,-0.0251984894933373
5.71757567091684,-0.0270991380062147
5.72987153257473,-0.0284000912587623
5.74216739423262,-0.0291158111635578
5.7544632558905,-0.0292679968773707
5.76675911754839,-0.0288851345307067
5.77905497920627,-0.0280019616210248
5.79135084086416,-0.0266588548206567
5.80364670252204,-0.0249011508661672
5.81594256417993,-0.0227784109697011
5.82823842583782,-0.0203436398151895
5.8405342874957,-0.0176524706659682
5.85283014915359,-0.014762328410332
5.86512601081147,-0.0117315825051388
5.87742187246936,-0.00861870174447079
5.88971773412724,-0.00548142258257546
5.90201359578513,-0.00237594238217767
5.91430945744302,0.000643851552698744
5.9266053191009,0.0035271069573257
5.93890118075879,0.0062266761897617
5.95119704241667,0.00869972192025023
